"row","id","region","corp","school","class","gender","age","race","geread","gevocab","gereadcm","gelang","gelangmc","gelangcm","gemath","gemathcp","gemathcm","getotal","npanverb","npamem","npaverb","npatotal","csi","multi","clenroll","classize","ptratio","ptia","locale","chapter1","ses","context","calender","senroll","sattend","white1","black1","hispanc1","asian1","aindian1","multi1","total1","noteach","avgage1","avgexp1","avgsal1","spert","thrdclss","thrdstud","passla1","passmth1","passbth1","tmnnce1","rmdnce1","lamdnce1","mmdnce1","tmdnce1","avgcsi1","geog","totepp","cenroll","cattend","freelnch","lep","speced","minority","white2","black2","hispanc2","asian2","aindian2","multi2","total2","thrdadm","thrdtech","avgage2","avgexp2","avgsal2","thrdaide","passla2","passmth2","passbth2","tmnnce2","rmdnce2","lamdnce2","mmdnce2","tmdnce2","rmediate"
"6017",8948,9,5330,5298,6,1,105,2,4.4,2.3,2.9,2.3,2.1,2.2,2.8,2.9,2.9,2.7,18,10,9,10,80,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6018",8949,9,5330,5298,6,2,115,5,3,2.9,3,2.8,5.4,3.9,3.9,3.7,3.8,3.7,39,34,34,34,94,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6019",8950,9,5330,5298,6,1,110,2,4.3,4.5,4.4,3,4.9,3.9,3.6,3.2,3.4,3.8,61,61,57,62,105,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6020",8951,9,5330,5298,6,2,109,6,2,1.9,2,2.1,1.2,1.7,3.7,2.6,3,2.3,22,70,10,21,87,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6021",8952,9,5330,5298,6,2,103,2,2.9,1.9,2.3,2.4,2.4,2.4,3.2,3,3.1,2.7,32,9,33,25,89,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6023",8954,9,5330,5298,6,2,104,5,5.4,4.8,5,3.7,5.5,4.6,5,4.5,4.7,5,56,91,78,76,111,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6024",8955,9,5330,5298,6,1,105,5,6.7,3.1,4.3,6.5,2.7,4,4,2.8,3.3,3.7,63,48,72,64,106,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6025",8956,9,5330,5298,6,1,106,6,2.8,2.9,2.9,3,4,3.4,4.1,3,3.5,3.3,26,25,65,34,93,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6026",8957,9,5330,5298,6,2,110,2,3.2,3.1,3.1,2.3,3.2,2.6,3.7,3.1,3.4,3.1,57,12,60,38,95,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6027",8958,9,5330,5298,6,1,106,5,12,4.4,8.4,12,3.1,7,4.8,4.4,4.6,6.4,99,26,93,97,129,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6028",8959,9,5330,5298,6,1,97,2,4,4.3,4.2,2.9,7.4,4.6,3.7,3.4,3.6,4,45,42,89,61,104,2,21,2,21,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6029",8960,9,5330,5298,7,2,115,5,4.2,3.5,3.8,4.4,2.6,3.5,3.2,2.8,3,3.2,86,48,72,80,113,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6030",8961,9,5330,5298,7,1,106,2,1.9,1.3,1.7,2.5,3,2.7,2.7,4,3.3,2.6,43,75,19,40,96,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6031",8962,9,5330,5298,7,1,109,5,3.1,5.4,4.3,3,2.3,2.7,3.9,2.5,3,3.2,66,56,59,64,106,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6032",8963,9,5330,5298,7,2,107,5,3.7,4,3.8,4.7,5,4.9,11,4.8,7.3,5.2,71,53,62,67,107,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6033",8964,9,5330,5298,7,1,106,5,3.6,8.2,5.8,12,6.2,9.4,11,4.8,7.3,7.2,57,90,76,74,111,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6034",8965,9,5330,5298,7,2,109,5,4.5,6,5,6.8,4,4.8,11,3.6,6.2,5.7,64,65,76,71,109,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6035",8966,9,5330,5298,7,2,106,2,1.9,1.6,1.8,2,1.4,1.7,2.9,3.1,3,2.3,39,72,12,32,93,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6036",8967,9,5330,5298,7,1,104,2,2.1,2.9,2.5,2.3,2.5,2.4,3,3.1,3,2.7,61,91,57,71,109,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6037",8968,9,5330,5298,7,1,107,2,6.4,5.1,5.6,7.2,6.9,6.8,5,4.6,4.8,5.9,66,90,97,90,121,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6038",8969,9,5330,5298,7,2,110,2,2.8,3.5,3.1,4.4,4,4.2,6.6,3.6,4.7,4.3,43,74,71,60,104,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6039",8970,9,5330,5298,7,2,111,5,6.4,3.5,4.5,3.1,2.6,2.9,2.6,3.1,2.9,3.2,65,24,21,42,97,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6040",8971,9,5330,5298,7,2,102,5,2.9,3.1,3,7.8,6.2,7,4.5,4,4.2,4.6,76,74,97,91,121,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6041",8972,9,5330,5298,7,2,111,2,9.2,3.2,5,6.5,4.5,5,4.5,3.1,3.7,4.5,79,88,63,82,115,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6042",8973,9,5330,5298,7,2,113,5,3,4.4,3.7,6.8,2.6,4,6.2,4.2,5.1,4.6,70,66,59,69,108,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6043",8974,9,5330,5298,7,2,105,2,2.8,3,2.9,2.9,4.5,3.5,3.8,4,3.9,3.6,62,90,65,74,110,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6044",8975,9,5330,5298,7,2,110,5,3.5,5.2,4.4,3.9,4,3.9,3.7,4.4,4.1,4.2,70,89,78,81,114,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6045",8976,9,5330,5298,7,1,109,2,1.4,2.4,2,1.7,2.9,2.1,3.8,3.1,3.4,2.6,48,56,27,42,97,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6046",8977,9,5330,5298,7,1,104,6,4.3,3.4,3.8,3.1,3.8,3.4,2.9,4,3.5,3.5,44,72,85,65,106,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6047",8978,9,5330,5298,7,1,108,5,12,6.7,10,4.5,11.4,7.9,3.3,4.8,4.1,6.6,60,79,82,77,112,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6048",8979,9,5330,5298,7,1,110,5,6.4,7.2,6.9,12,7.9,10.3,5.5,5.5,5.6,7.7,91,89,96,97,129,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6049",8980,9,5330,5298,7,1,105,2,2.8,3.3,3,4.6,3.9,4.2,3.9,3.7,3.8,3.8,46,27,33,37,95,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6050",8981,9,5330,5298,7,1,101,3,4.9,4.1,4.5,4.8,7.9,6.7,4.2,3.4,3.8,4.6,74,59,48,67,107,2,22,3,22,2,3,1,84.3,92,1,669,98.5,54.1,38.6,0.7,2.5,0.3,3.7,45.8,36.3,45.4,15,48340,18.4,7,144,75,74,67,66.1,61,68.8,70,68.2,111,2,8311,15214,96.8,14,0.9,14.5,33.9,10055,3942,407,368,24,418,5159,1328,61,41.2,13.7,45990,14.99,74,78,67,64.7,60.9,65.4,68.8,66.5,16
"6051",3786,9,5350,5357,1,2,103,2,1.9,1.9,2,1.6,1.1,1.2,2.7,2.5,2.6,1.9,11,26,42,17,85,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6052",3787,9,5350,5357,1,2,110,5,3,3.1,3,3.3,2.4,2.9,2.7,2.4,2.6,2.7,24,44,32,26,90,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6053",3788,9,5350,5357,1,1,106,5,2.6,2.6,2.6,3.6,4.5,4,4.7,2.8,3.5,3.3,39,90,46,53,101,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6054",3789,9,5350,5357,1,2,110,5,6.4,4.4,5,6.8,4,4.8,6.2,3.5,4.5,4.9,85,30,29,62,105,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6055",3790,9,5350,5357,1,2,105,2,2.5,2.8,2.6,2.2,4.7,3.1,2.9,3,2.9,2.9,62,38,12,37,95,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6056",3791,9,5350,5357,1,1,105,5,2.5,2.9,2.7,3,2.5,2.8,2.7,2.8,2.8,2.7,16,16,20,14,83,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6057",3792,9,5350,5357,1,2,105,5,1.4,1.4,1.7,1,2,1.1,3,2.6,2.8,1.8,51,90,11,43,97,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6058",3793,9,5350,5357,1,2,111,5,2,4.7,3.1,3,1.5,2.4,5,2.9,3.7,3.2,67,56,71,68,108,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6059",3794,9,5350,5357,1,2,112,5,4.1,3.2,3.5,7.2,2.9,4.2,4,3,3.4,3.7,22,10,8,12,81,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6060",3795,9,5350,5357,1,2,110,2,4.9,4.7,4.9,4,4.2,4.1,11,4,6.6,5.2,68,82,48,70,108,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6061",3796,9,5350,5357,1,2,106,2,1.9,2.4,2.1,2.3,0.6,1.6,2.6,2.8,2.7,2.2,4,65,32,10,80,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6062",3797,9,5350,5357,1,1,100,5,4.4,6.3,5,5.4,7.2,6.6,3.9,2.8,3.2,4.4,89,65,86,89,120,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6063",3798,9,5350,5357,1,2,113,2,6.4,3.2,4.3,3.1,5,4,3.9,3.2,3.5,3.9,45,28,35,38,95,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6064",3799,9,5350,5357,1,1,106,2,3.4,4.9,4.2,3.4,7.2,4.9,3.7,4.8,4.2,4.6,26,29,36,27,90,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6065",3800,9,5350,5357,1,1,111,2,3.1,3.2,3.1,3.9,1.8,2.8,5.9,3.7,4.5,3.8,27,48,31,29,91,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6066",3801,9,5350,5357,1,1,102,2,1.7,3.3,2.5,2.3,4.2,2.9,2.8,2.4,2.6,2.6,24,49,25,25,89,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6067",3802,9,5350,5357,1,1,99,2,2.4,3.2,2.8,2.5,2.1,2.3,3.6,3.8,3.7,3.1,71,50,23,52,101,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6068",3803,9,5350,5357,1,1,99,2,2.8,3.1,2.9,2,3.1,2.3,3,2.4,2.7,2.6,84,20,73,75,111,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
"6069",3804,9,5350,5357,1,2,105,5,2.7,2.7,2.6,2.1,5.2,3.2,3,2.6,2.8,2.8,49,90,31,54,102,2,24,3,24,2,3,1,83.1,763,1,474,97,43.7,48.7,1.5,3,0,3.2,56.4,27.5,44.2,16.4,45055,17.3,3,68,61,67,57,56.7,54.5,51,58.5,54,101,2,8612,9260,96.6,17,1.8,14,60.3,3675,4456,269,410,19,431,5585,761,34.79,38.8,11.8,41450,1.5,70,74,62,59.9,57.7,61.6,68.5,54.1,18
